    Student_ID,Age,Gender,Family_Income,Income_Bracket,Part_Time_Job,Scholarship,Parental_Education_Level,Financial_Stress_Index,Department,Academic_Year_Num,CGPA,Attendance_Rate,Low_Attendance_Flag,Study_Hours_per_Day,Assignment_Delay_Days,GPA_vs_Effort_Gap,Travel_Time_Minutes,Internet_Access,Stress_Index,Support_Access_Score,Academic_Risk_Score,Engagement_Score,Counseling_Priority_Score,Counseling_Urgency,Dropout
STU1644,22.0,Male,66643.0,Upper-Middle,Yes,Yes,1,0.9,Science,3,3.74,82.8,0,5.36,3,-1.352,37.9,Yes,3.3,2,19.01,71.24,38.17,Moderate,0
STU1645,18.7,Female,25000.0,Low,Yes,No,1,1.0,CS,2,0.62,84.3,0,0.76,1,-0.281,12.0,Yes,6.0,1,42.26,46.38,59.95,High,0
STU1646,21.9,Male,35425.0,Middle,No,No,2,0.675,Business,4,3.8,88.9,0,3.99,1,-2.023,9.0,Yes,6.1,1,9.08,66.67,37.38,Moderate,0
STU1647,20.6,Female,38847.0,Middle,No,Yes,1,0.667,Arts,1,2.8,80.7,0,3.54,3,-1.223,43.4,Yes,5.4,2,29.04,60.06,44.45,Moderate,0
STU1648,23.2,Female,43164.0,Middle,No,Yes,1,0.656,Arts,4,1.48,89.4,0,3.64,1,0.141,5.0,Yes,9.7,2,32.13,64.97,55.48,High,0
STU1649,23.6,Male,25000.0,Low,Yes,No,3,1.0,CS,1,0.46,79.2,0,2.13,2,0.489,21.8,No,6.7,0,49.14,51.46,63.69,High,0
STU1650,26.7,Male,88641.0,Upper-Middle,No,Yes,4,0.547,Business,4,1.99,82.4,0,3.81,2,-0.293,38.1,Yes,4.0,2,32.88,62.41,39.73,Moderate,1
STU1651,22.3,Female,29740.5,Low,Yes,Yes,3,0.989,Science,1,1.22,87.8,0,4.0,3,0.562,32.6,No,5.5,1,42.71,66.17,55.69,High,0
STU1652,21.7,Male,52659.0,Middle,Yes,No,1,0.934,Business,1,2.4,83.0,0,2.76,1,-1.171,5.0,Yes,5.6,1,24.85,56.87,49.09,High,0
STU1653,21.4,Male,61211.0,Upper-Middle,Yes,Yes,3,0.913,CS,3,3.15,76.6,0,3.48,0,-1.6,36.3,No,4.3,1,15.52,57.68,41.57,Moderate,0
STU1654,20.2,Male,40965.0,Middle,No,No,1,0.662,Business,2,0.34,74.8,1,1.48,2,0.319,19.7,Yes,7.1,1,51.66,45.64,59.81,High,1
STU1655,21.7,Female,25000.0,Low,No,No,3,0.7,Science,3,2.67,90.5,0,6.83,1,0.372,31.4,No,8.2,0,19.9,83.28,44.97,Moderate,0
STU1656,20.4,Female,27354.0,Low,Yes,Yes,3,0.994,Arts,2,2.07,86.0,0,0.5,0,-1.847,22.5,Yes,5.9,2,23.5,45.78,52.16,High,0
STU1657,21.4,Female,25000.0,Low,No,No,2,0.7,Arts,3,3.41,93.1,0,3.81,5,-1.713,21.7,Yes,3.7,1,26.72,67.76,38.77,Moderate,0
STU1658,23.9,Female,38141.0,Middle,No,Yes,1,0.668,Business,2,2.35,91.2,0,3.78,2,-0.666,8.4,Yes,5.7,2,26.64,66.65,43.27,Moderate,0
STU1659,18.8,Male,26862.0,Low,Yes,Yes,2,0.996,Business,4,3.96,79.7,0,3.26,3,-2.508,25.7,Yes,3.8,2,17.74,58.0,42.82,Moderate,0
STU1660,23.5,Male,29018.0,Low,No,No,2,0.69,Engineering,4,2.61,90.1,0,3.69,3,-0.966,44.8,Yes,5.9,1,28.12,65.6,44.96,Moderate,0
STU1661,23.9,Male,61230.0,Upper-Middle,No,No,1,0.613,Arts,4,2.35,84.8,0,4.83,2,-0.199,24.9,Yes,6.9,1,28.56,69.29,45.54,High,0
STU1662,20.7,Male,25000.0,Low,No,No,2,0.7,Business,4,2.59,81.1,0,2.37,2,-1.534,25.5,Yes,1.9,1,27.27,53.75,36.6,Moderate,0
STU1663,17.0,Male,25559.0,Low,No,Yes,1,0.699,CS,3,1.15,100.0,0,1.69,3,-0.397,21.5,No,6.8,1,39.75,59.41,52.97,High,1
STU1664,19.7,Male,30127.0,Middle,No,No,2,0.688,Business,2,2.14,100.0,0,3.31,3,-0.666,14.6,Yes,4.8,1,29.85,68.43,42.44,Moderate,0
STU1665,23.9,Male,25000.0,Low,No,No,1,0.7,Business,3,2.02,87.2,0,0.5,4,-1.797,18.0,No,4.5,0,38.64,46.38,48.75,High,0
STU1666,20.9,Male,25346.0,Low,Yes,No,2,0.999,Engineering,4,0.98,75.2,0,2.86,1,0.294,32.7,No,3.1,0,41.39,53.52,51.26,High,1
STU1667,18.8,Male,25000.0,Low,No,No,3,0.7,CS,1,1.86,78.2,0,3.3,0,-0.39,59.5,Yes,3.6,1,27.94,57.47,40.56,Moderate,0
STU1668,19.9,Female,25000.0,Low,No,No,1,0.7,Engineering,1,1.13,77.7,0,4.12,0,0.705,41.7,Yes,8.7,1,35.39,61.79,55.64,High,1
STU1669,22.8,Female,49668.0,Middle,No,No,1,0.641,CS,3,1.16,88.5,0,5.68,3,1.37,37.4,Yes,7.0,1,43.1,75.88,51.18,High,1
STU1670,22.2,Female,38885.0,Middle,Yes,No,2,0.967,Arts,4,0.8,85.1,0,4.39,3,1.155,53.9,Yes,7.8,1,47.72,66.99,62.88,High,1
STU1671,20.5,Male,25000.0,Low,Yes,No,1,1.0,Arts,1,3.02,79.5,0,4.45,3,-1.038,35.6,Yes,4.0,1,27.2,64.53,46.2,High,0
STU1672,20.2,Male,30469.0,Middle,Yes,No,1,0.987,Science,1,1.71,98.5,0,3.06,1,-0.347,42.9,Yes,8.7,1,27.1,66.29,57.39,High,0
STU1673,20.1,Male,25000.0,Low,No,No,0,0.7,CS,1,3.49,78.6,0,3.21,1,-2.06,32.6,Yes,5.4,1,15.27,57.17,40.03,Moderate,0
STU1674,19.0,Male,29691.0,Low,No,No,2,0.689,Business,1,4.0,96.9,0,3.24,1,-2.557,35.4,Yes,4.1,1,4.68,66.49,30.93,Moderate,0
STU1675,24.6,Male,172507.0,High,Yes,No,3,0.646,Arts,1,2.64,91.4,0,3.83,0,-0.934,13.1,Yes,3.6,1,16.18,67.03,33.34,Moderate,1
STU1676,20.3,Female,89992.0,Upper-Middle,Yes,No,4,0.844,Arts,3,1.47,87.2,0,3.42,3,0.053,26.3,Yes,3.6,1,40.39,62.64,47.64,High,1
STU1677,23.7,Female,30686.0,Middle,No,Yes,3,0.686,Arts,1,2.63,75.8,0,4.42,0,-0.661,23.3,Yes,4.2,2,20.96,62.51,38.23,Moderate,0
STU1678,24.3,Male,32731.0,Middle,No,Yes,2,0.681,Business,1,3.95,94.8,0,4.8,2,-1.812,22.6,Yes,3.9,2,9.56,74.13,31.07,Moderate,0
STU1679,23.2,Male,25000.0,Low,No,Yes,3,0.7,CS,3,2.39,97.8,0,5.66,1,0.131,21.9,Yes,7.1,2,20.51,80.41,42.89,Moderate,0
STU1680,20.1,Male,25000.0,Low,Yes,No,0,1.0,Science,3,1.92,83.9,0,4.36,4,0.022,47.2,Yes,10.0,1,40.63,66.23,66.32,Critical,1
STU1681,21.9,Male,36950.0,Middle,No,No,2,0.671,Business,1,3.0,92.0,0,4.42,0,-1.031,25.6,Yes,5.1,1,12.4,70.61,35.54,Moderate,0
STU1682,20.9,Male,25000.0,Low,No,Yes,0,0.7,Science,2,2.84,82.8,0,5.51,0,-0.386,28.3,Yes,5.1,2,16.76,72.08,37.64,Moderate,0
STU1683,19.0,Male,51149.0,Middle,Yes,Yes,2,0.937,CS,3,4.0,94.0,0,4.94,3,-1.8,57.2,Yes,2.2,2,13.05,74.51,33.28,Moderate,0
STU1684,21.7,Male,76253.0,Upper-Middle,Yes,No,1,0.877,Arts,2,3.99,74.4,1,3.53,4,-2.418,39.3,Yes,3.8,1,22.78,56.85,42.62,Moderate,0
STU1685,18.4,Male,36300.0,Middle,Yes,No,2,0.973,CS,2,3.06,89.9,0,2.64,3,-1.884,30.1,No,2.6,0,23.68,59.65,41.48,Moderate,0
STU1686,23.6,Male,31604.0,Middle,Yes,Yes,3,0.984,CS,2,1.89,61.9,1,3.38,5,-0.384,42.7,No,7.0,1,51.28,49.77,65.23,Critical,1
STU1687,20.0,Male,25000.0,Low,No,No,2,0.7,CS,3,0.07,72.6,1,2.92,1,1.231,22.0,Yes,9.0,1,51.27,52.56,64.12,High,1
STU1688,21.4,Male,46563.0,Middle,Yes,No,1,0.948,Business,1,2.78,73.5,1,4.15,2,-0.931,24.9,Yes,3.6,1,27.65,59.86,45.04,High,0
STU1689,21.6,Female,25000.0,Low,No,No,3,0.7,Arts,4,4.0,82.1,0,4.64,4,-1.933,25.7,Yes,5.1,1,20.37,66.89,39.86,Moderate,0
STU1690,20.4,Male,25000.0,Low,No,No,2,0.7,Business,1,2.67,74.9,1,3.47,1,-1.124,33.0,Yes,5.1,1,24.58,56.77,43.07,Moderate,0
STU1691,22.3,Female,52878.0,Middle,Yes,Yes,1,0.933,Science,1,1.62,75.0,0,3.52,4,-0.052,35.6,Yes,6.7,2,46.3,57.1,60.37,High,0
STU1692,20.0,Female,29740.5,Low,No,No,3,0.689,Science,2,1.16,80.6,0,4.0,0,0.622,18.6,Yes,5.5,1,34.22,62.57,46.83,High,0
STU1693,22.9,Female,25000.0,Low,Yes,No,3,1.0,Engineering,4,1.61,81.0,0,3.26,3,-0.158,34.9,Yes,9.3,1,40.85,58.65,65.79,Critical,0
STU1694,18.0,Female,25000.0,Low,Yes,No,2,1.0,Arts,2,3.85,72.8,1,8.08,1,-0.251,37.3,No,4.2,0,13.41,81.39,38.66,Moderate,0
STU1695,21.3,Female,25000.0,Low,No,Yes,1,0.7,Arts,3,2.33,71.3,1,5.46,1,0.102,24.4,Yes,7.1,2,29.06,66.05,48.47,High,0
STU1696,25.3,Female,25000.0,Low,Yes,No,3,1.0,Science,1,3.41,75.2,0,5.73,2,-0.858,28.0,Yes,4.4,1,20.84,69.5,43.91,Moderate,0
STU1697,18.8,Male,25000.0,Low,Yes,No,4,1.0,Business,4,3.58,90.0,0,4.63,2,-1.518,16.4,Yes,2.6,1,14.7,70.78,36.76,Moderate,0
STU1698,19.5,Male,25000.0,Low,No,No,1,0.7,CS,1,3.55,100.0,0,5.21,1,-1.229,11.9,Yes,8.1,1,8.25,79.01,40.7,Moderate,0
STU1699,22.1,Female,44794.0,Middle,No,No,3,0.652,Business,1,1.4,93.7,0,3.55,2,0.181,16.2,No,8.9,0,35.39,66.62,54.45,High,0
STU1700,21.4,Female,37674.0,Middle,No,Yes,2,0.67,Arts,1,1.25,79.1,0,2.94,3,0.06,38.6,No,6.2,1,45.02,55.92,53.52,High,0
STU1701,21.8,Female,41619.0,Middle,No,Yes,1,0.66,CS,3,4.0,85.3,0,5.93,1,-1.359,36.3,Yes,4.4,2,8.16,75.67,31.11,Moderate,0
STU1702,22.1,Female,25000.0,Low,Yes,Yes,1,1.0,CS,2,3.43,82.0,0,2.58,1,-2.281,53.1,Yes,3.5,2,14.85,55.37,41.38,Moderate,0
STU1703,22.4,Female,25000.0,Low,No,No,2,0.7,Engineering,1,2.13,80.9,0,4.64,2,-0.063,30.5,Yes,6.5,1,31.93,66.29,48.08,High,0
STU1704,23.4,Female,30703.0,Middle,No,No,2,0.686,Science,1,4.0,82.9,0,6.32,2,-1.185,30.6,Yes,1.7,1,12.63,76.64,26.53,Moderate,0
STU1705,21.9,Female,30898.0,Middle,Yes,Yes,1,0.986,Business,4,1.31,84.2,0,5.26,1,1.033,34.0,No,7.1,1,35.39,71.39,55.92,High,0
STU1706,20.5,Female,27218.0,Low,No,No,1,0.695,Engineering,2,2.98,68.0,1,3.67,1,-1.345,17.2,Yes,4.7,1,23.55,54.43,41.91,Moderate,0
STU1707,22.5,Female,25000.0,Low,Yes,No,2,1.0,Business,3,2.39,77.0,0,5.66,2,0.131,40.8,Yes,4.7,1,30.5,70.01,48.45,High,1
STU1708,25.2,Female,82989.0,Upper-Middle,Yes,No,4,0.861,Business,2,2.84,81.7,0,4.28,3,-0.934,34.6,Yes,3.6,1,28.34,64.68,42.85,Moderate,0
STU1709,20.7,Female,38392.0,Middle,No,No,3,0.668,Arts,4,2.47,100.0,0,3.83,3,-0.764,18.6,Yes,2.9,1,26.55,71.33,35.53,Moderate,0
STU1710,18.9,Female,96994.0,Upper-Middle,No,No,3,0.527,Arts,2,1.46,87.1,0,4.96,1,0.749,34.5,Yes,5.4,1,33.02,71.17,41.57,Moderate,0
STU1711,23.4,Male,63664.0,Upper-Middle,No,Yes,2,0.607,Business,4,1.9,90.8,0,2.86,2,-0.626,39.1,Yes,5.9,2,31.26,61.32,45.2,High,0
STU1712,20.7,Male,82616.0,Upper-Middle,No,Yes,2,0.562,Science,2,2.52,81.1,0,2.13,1,-1.571,14.0,Yes,5.3,2,24.22,52.41,41.32,Moderate,0
STU1713,17.0,Female,25000.0,Low,No,Yes,1,0.7,Business,4,1.79,93.5,0,3.7,3,-0.142,42.7,Yes,7.5,2,35.3,67.35,51.77,High,0
STU1714,22.9,Female,42442.0,Middle,Yes,No,2,0.958,Science,1,3.56,84.3,0,3.15,1,-2.157,24.6,Yes,5.6,1,12.86,59.69,44.35,Moderate,0
STU1715,19.8,Male,25000.0,Low,Yes,No,2,1.0,CS,2,3.38,88.6,0,2.11,3,-2.44,5.0,No,6.8,0,20.87,56.05,51.94,High,0
STU1716,20.8,Male,25000.0,Low,No,No,4,0.7,Arts,3,3.51,83.4,0,4.04,0,-1.71,41.7,Yes,2.9,1,9.88,64.19,30.57,Moderate,0
STU1717,21.7,Female,72955.0,Upper-Middle,No,Yes,1,0.585,Science,4,1.14,86.4,0,3.3,4,0.33,46.1,Yes,4.7,2,47.68,61.57,48.29,High,1
STU1718,21.4,Female,25000.0,Low,Yes,Yes,1,1.0,Business,2,0.83,78.2,0,2.76,1,0.399,16.5,Yes,8.2,2,41.99,54.47,64.13,High,1
STU1719,22.6,Female,25000.0,Low,No,Yes,3,0.7,CS,2,2.76,96.6,0,3.98,1,-0.987,9.9,No,7.2,1,17.17,70.46,43.3,Moderate,0
STU1720,20.0,Female,25000.0,Low,Yes,No,2,1.0,Engineering,1,2.48,78.1,0,2.77,2,-1.246,45.9,Yes,6.1,1,29.27,54.47,53.79,High,0
STU1721,22.1,Male,25000.0,Low,No,No,2,0.7,Science,2,2.46,74.4,1,5.51,1,-0.006,22.6,Yes,4.8,1,26.83,67.88,41.55,Moderate,0
STU1722,20.4,Male,25000.0,Low,No,Yes,1,0.7,Engineering,1,3.53,83.3,0,6.31,1,-0.719,46.1,Yes,3.8,2,13.46,76.78,32.37,Moderate,0
STU1723,22.6,Male,26031.0,Low,No,Yes,4,0.698,Engineering,1,3.86,97.0,0,4.91,4,-1.673,8.5,Yes,4.5,2,17.3,75.84,35.75,Moderate,0
STU1724,22.4,Female,83993.0,Upper-Middle,Yes,No,3,0.858,Science,1,2.97,76.5,0,3.44,1,-1.438,46.9,Yes,6.6,1,21.1,57.4,48.49,High,0
STU1725,18.9,Male,25000.0,Low,Yes,Yes,2,1.0,Arts,2,3.95,80.6,0,4.53,4,-1.932,42.9,Yes,1.9,2,21.32,65.52,38.45,Moderate,0
STU1726,23.4,Female,80464.0,Upper-Middle,Yes,No,1,0.867,Engineering,4,0.15,84.1,0,3.13,2,1.244,36.5,No,8.7,0,50.77,59.48,65.48,Critical,1
STU1727,19.8,Male,49479.0,Middle,No,No,3,0.641,Arts,4,1.91,71.4,1,4.87,1,0.259,5.9,Yes,7.7,1,33.23,62.82,50.94,High,0
STU1728,22.8,Female,37713.0,Middle,No,No,2,0.669,CS,3,0.15,71.0,1,4.94,0,2.05,25.7,Yes,7.7,1,47.2,63.01,57.06,High,0
STU1729,21.8,Female,46577.0,Middle,No,No,2,0.648,Business,4,3.75,91.0,0,5.02,2,-1.514,42.1,Yes,6.6,1,12.7,73.45,38.52,Moderate,0
STU1730,25.0,Male,29977.0,Low,No,Yes,3,0.688,Engineering,4,1.71,82.6,0,3.52,2,-0.142,9.8,Yes,5.7,2,35.62,60.9,48.12,High,1
STU1731,20.5,Female,64320.0,Upper-Middle,Yes,Yes,2,0.906,Science,3,0.47,73.5,1,4.92,3,1.722,23.7,Yes,6.2,2,54.5,64.14,60.8,High,0
STU1732,20.2,Male,29740.5,Low,No,No,2,0.689,CS,3,1.46,64.5,1,4.0,0,0.322,34.8,Yes,5.5,1,36.05,54.52,48.77,High,0
STU1733,21.0,Male,25000.0,Low,No,No,2,0.7,CS,2,1.12,77.5,0,4.34,0,0.813,16.1,Yes,9.3,1,35.55,62.91,57.03,High,1
STU1734,20.3,Male,35516.0,Middle,Yes,No,1,0.975,Engineering,1,3.09,82.1,0,4.12,2,-1.255,45.6,No,5.3,0,21.97,63.99,46.94,High,0
STU1735,22.8,Male,47590.0,Middle,Yes,No,2,0.946,CS,1,2.26,83.6,0,2.61,1,-1.097,43.2,Yes,4.6,1,26.07,56.33,47.4,High,0
STU1736,17.4,Female,25000.0,Low,No,No,4,0.7,Business,1,3.02,64.8,1,4.54,1,-0.998,32.9,Yes,5.0,1,24.11,57.68,42.49,Moderate,0
STU1737,18.7,Female,32072.0,Middle,No,Yes,2,0.683,Business,2,2.78,92.7,0,3.64,2,-1.159,35.2,Yes,4.2,2,21.89,66.62,37.92,Moderate,0
STU1738,18.7,Male,25000.0,Low,No,No,2,0.7,CS,2,3.07,82.6,0,2.33,0,-2.032,23.5,Yes,7.0,1,14.52,54.27,44.17,Moderate,0
STU1739,23.1,Male,25000.0,Low,No,Yes,2,0.7,Arts,3,2.47,76.9,0,3.08,2,-1.098,37.1,Yes,4.6,2,29.73,55.6,44.05,Moderate,1
STU1740,24.8,Female,25000.0,Low,Yes,Yes,2,1.0,Arts,4,2.75,89.1,0,4.56,4,-0.719,22.8,Yes,5.3,2,30.77,69.94,50.07,High,0
STU1741,20.8,Female,25000.0,Low,No,No,1,0.7,Engineering,3,2.41,73.7,1,3.37,1,-0.909,27.6,No,7.9,0,27.54,55.61,51.42,High,1
STU1742,20.6,Male,44419.0,Middle,No,Yes,2,0.653,Business,4,0.85,79.5,0,3.26,1,0.602,24.1,Yes,7.4,2,41.4,57.9,54.43,High,0
STU1743,21.2,Female,25000.0,Low,Yes,Yes,2,1.0,Engineering,3,2.27,72.3,1,1.3,3,-1.691,47.2,Yes,3.7,2,36.86,43.39,52.49,High,0
STU1744,23.6,Female,25000.0,Low,Yes,No,3,1.0,Science,3,1.83,88.0,0,5.42,0,0.584,44.5,Yes,7.6,1,25.3,74.18,52.99,High,0
STU1745,19.0,Female,25000.0,Low,No,Yes,2,0.7,CS,1,1.94,91.5,0,2.57,2,-0.795,18.0,Yes,3.0,2,30.65,60.06,39.75,Moderate,0
STU1746,21.5,Male,25102.0,Low,Yes,Yes,2,1.0,Arts,4,3.53,85.1,0,4.08,0,-1.713,46.1,No,2.8,1,9.17,65.27,35.88,Moderate,0
STU1747,23.1,Female,25000.0,Low,No,Yes,1,0.7,Engineering,3,3.68,80.5,0,3.39,1,-2.17,20.4,Yes,4.9,2,12.8,59.13,37.5,Moderate,1
STU1748,22.1,Female,37886.0,Middle,Yes,No,3,0.969,Science,2,1.25,71.8,1,4.35,5,0.688,52.2,Yes,6.0,1,54.71,60.12,62.25,High,1
STU1749,21.4,Female,25000.0,Low,No,No,2,0.7,Business,1,2.84,78.3,0,4.32,1,-0.916,48.9,No,5.1,0,21.86,63.2,41.01,Moderate,0
STU1750,23.2,Female,58656.0,Middle,No,No,2,0.619,CS,1,1.79,83.9,0,3.73,1,-0.129,56.3,Yes,6.3,1,30.68,62.72,45.99,High,0
STU1751,17.0,Female,25000.0,Low,Yes,No,2,1.0,CS,1,3.44,77.4,0,4.36,2,-1.498,33.5,Yes,4.8,1,19.88,62.98,45.5,High,0
STU1752,22.5,Male,28075.0,Low,Yes,No,3,0.993,Business,1,2.35,78.4,0,4.02,3,-0.559,26.6,Yes,1.8,1,34.23,61.58,43.82,Moderate,1
STU1753,19.6,Female,29800.0,Low,Yes,Yes,2,0.988,Science,1,1.43,73.0,1,2.22,5,-0.441,26.4,Yes,5.2,2,52.55,48.86,61.45,High,1
STU1754,17.0,Female,34425.0,Middle,Yes,No,2,0.977,Engineering,1,2.03,76.1,0,5.57,4,0.451,34.5,Yes,2.8,1,41.87,69.06,47.93,High,0
STU1755,22.1,Female,30400.0,Middle,No,No,2,0.687,Arts,1,1.14,70.3,1,5.98,3,1.524,17.8,Yes,5.5,1,48.76,68.45,51.73,High,0
STU1756,24.0,Male,25000.0,Low,Yes,Yes,1,1.0,Engineering,4,2.68,84.2,0,2.86,1,-1.406,5.0,No,3.2,1,21.69,58.02,42.97,Moderate,0
STU1757,20.7,Male,36528.0,Middle,No,No,1,0.672,Arts,4,1.05,82.4,0,1.99,5,-0.164,25.2,Yes,6.4,1,53.53,52.28,58.01,High,1
STU1758,23.1,Female,39328.0,Middle,No,Yes,1,0.666,Science,2,2.76,82.8,0,5.63,3,-0.252,30.5,Yes,7.9,2,28.81,72.75,48.68,High,0
STU1759,24.5,Female,25000.0,Low,Yes,Yes,2,1.0,Arts,4,3.78,79.1,0,2.61,3,-2.617,36.7,Yes,2.4,2,19.72,54.08,40.78,Moderate,0
STU1760,23.9,Male,38400.0,Middle,No,Yes,0,0.668,Business,3,3.96,77.3,0,5.68,1,-1.43,34.8,Yes,1.8,2,10.96,70.28,26.7,Moderate,0
STU1761,24.6,Female,29740.5,Low,No,No,1,0.689,Business,1,3.07,64.6,1,4.0,2,-1.288,31.7,Yes,5.5,1,27.42,54.57,45.31,High,0
STU1762,22.6,Male,45412.0,Middle,Yes,No,2,0.951,Engineering,4,1.24,78.6,0,3.79,2,0.448,44.0,Yes,7.5,1,41.52,60.4,60.32,High,0
STU1763,21.2,Female,52022.0,Middle,No,Yes,2,0.635,Business,3,3.59,83.2,0,3.77,3,-1.911,19.5,Yes,5.8,2,20.39,62.59,40.97,Moderate,0
STU1764,17.5,Female,32963.0,Middle,Yes,No,2,0.981,Arts,1,3.92,96.7,0,2.71,2,-2.713,21.9,Yes,4.7,1,9.29,63.44,40.57,Moderate,0
STU1765,20.5,Male,25000.0,Low,Yes,Yes,0,1.0,CS,4,1.55,80.5,0,4.09,1,0.272,55.3,Yes,3.6,2,34.1,63.02,48.19,High,0
STU1766,19.1,Female,25000.0,Low,Yes,No,1,1.0,Engineering,1,1.27,77.3,0,4.64,3,0.797,5.0,No,6.8,0,45.36,64.49,60.47,High,0
STU1767,25.8,Female,36024.0,Middle,Yes,Yes,3,0.974,Arts,4,0.31,80.0,0,4.47,2,1.681,43.4,Yes,8.3,2,50.4,64.89,65.66,Critical,1
STU1768,20.6,Male,52347.0,Middle,No,No,0,0.634,Arts,4,4.0,78.1,0,4.8,1,-1.862,36.8,Yes,2.1,1,10.32,65.78,27.19,Moderate,0
STU1769,21.3,Female,158189.0,High,No,No,2,0.38,Arts,4,0.72,78.0,0,5.38,2,1.676,30.0,Yes,6.0,1,46.9,68.96,46.02,High,1
STU1770,22.2,Male,53589.0,Middle,Yes,Yes,1,0.931,Engineering,2,3.19,77.3,0,3.94,3,-1.435,40.8,Yes,10.0,2,26.16,60.59,60.0,High,0
STU1771,21.1,Female,25000.0,Low,No,No,2,0.7,Business,4,3.98,87.5,0,7.67,2,-0.564,38.6,Yes,4.4,1,11.45,86.46,31.61,Moderate,0
STU1772,24.7,Male,25000.0,Low,No,No,2,0.7,Science,2,1.14,87.4,0,4.58,1,0.9,12.5,Yes,5.2,1,36.13,69.2,46.07,High,0
STU1773,19.6,Male,116671.0,Upper-Middle,Yes,Yes,1,0.78,Arts,2,2.7,89.2,0,4.52,3,-0.687,18.3,Yes,5.4,2,27.49,69.77,44.63,Moderate,0
STU1774,21.4,Male,26144.0,Low,No,No,0,0.697,Business,4,3.62,90.9,0,4.51,2,-1.611,24.2,Yes,4.8,1,14.03,70.56,35.97,Moderate,0
STU1775,19.4,Male,30592.0,Middle,Yes,No,2,0.987,Engineering,3,1.13,79.1,0,4.53,2,0.888,5.0,Yes,7.5,1,42.47,64.77,60.76,High,1
STU1776,18.1,Female,29740.5,Low,No,No,3,0.689,Arts,3,0.88,69.5,1,4.0,2,0.902,29.9,Yes,5.5,1,47.85,57.02,53.12,High,0
STU1777,19.7,Male,76044.0,Upper-Middle,Yes,No,3,0.877,Arts,3,2.74,97.8,0,5.36,2,-0.352,37.7,Yes,2.4,1,20.76,78.74,35.03,Moderate,0
STU1778,20.9,Male,40143.0,Middle,No,No,1,0.664,Arts,1,2.86,63.9,1,0.74,3,-2.53,44.0,Yes,3.8,1,33.48,36.07,45.76,High,0
STU1779,20.1,Female,25000.0,Low,No,No,2,0.7,Business,1,0.2,79.3,0,3.68,1,1.439,30.9,Yes,7.7,1,47.96,60.14,58.41,High,0
STU1780,19.5,Male,25000.0,Low,No,Yes,0,0.7,Business,4,2.16,70.6,1,1.86,4,-1.331,21.0,No,6.6,1,42.22,45.66,55.54,High,1
STU1781,17.9,Female,35751.0,Middle,Yes,No,2,0.974,Business,1,2.13,85.2,0,5.77,1,0.44,32.7,Yes,6.3,1,26.89,74.73,49.78,High,0
STU1782,20.8,Female,30532.0,Middle,No,No,3,0.687,Science,3,1.53,74.3,1,2.17,1,-0.563,29.1,Yes,6.8,1,36.16,49.23,52.82,High,0
STU1783,17.7,Female,48985.0,Middle,Yes,No,2,0.942,Arts,1,3.24,91.1,0,2.97,1,-1.917,39.4,Yes,5.7,1,14.02,62.09,44.38,Moderate,0
STU1784,22.7,Male,41282.0,Middle,No,No,2,0.661,Arts,1,3.17,83.9,0,3.13,2,-1.776,29.5,Yes,6.4,1,20.63,59.38,43.56,Moderate,0
STU1785,21.2,Male,25370.0,Low,No,Yes,1,0.699,CS,4,2.24,94.1,0,2.42,2,-1.162,40.7,Yes,4.9,2,26.87,60.52,42.9,Moderate,0
STU1786,17.8,Female,25000.0,Low,No,Yes,1,0.7,Business,3,2.32,82.8,0,3.6,3,-0.716,26.9,No,5.1,1,33.21,61.44,45.82,High,0
STU1787,20.3,Male,27012.0,Low,Yes,No,1,0.995,CS,2,1.01,91.3,0,1.27,1,-0.444,45.5,Yes,5.3,1,36.26,52.72,54.75,High,0
STU1788,19.3,Male,25000.0,Low,No,No,3,0.7,Science,4,2.44,73.3,1,5.98,0,0.224,32.1,Yes,4.8,1,23.61,69.95,39.95,Moderate,0
STU1789,21.7,Male,27498.0,Low,Yes,No,4,0.994,Science,2,2.71,89.9,0,4.55,1,-0.683,22.8,No,6.3,0,19.68,70.28,47.96,High,0
STU1790,23.9,Male,30027.0,Middle,Yes,Yes,2,0.988,Engineering,1,3.29,80.9,0,3.01,2,-1.949,26.0,No,6.0,1,20.33,57.21,49.31,High,0
STU1791,17.0,Female,25000.0,Low,No,Yes,1,0.7,Science,4,3.3,83.9,0,4.74,1,-1.189,38.7,Yes,2.1,2,15.58,68.34,30.23,Moderate,0
STU1792,21.3,Female,43408.0,Middle,No,Yes,2,0.656,Business,4,2.13,89.4,0,4.42,1,-0.161,14.8,Yes,5.1,2,25.63,69.31,40.73,Moderate,0
STU1793,20.6,Female,25000.0,Low,No,No,1,0.7,Engineering,4,2.66,85.1,0,2.78,1,-1.422,28.4,Yes,5.5,1,21.62,58.03,42.69,Moderate,0
STU1794,22.5,Female,25000.0,Low,Yes,No,1,1.0,Science,2,3.14,75.7,0,4.92,0,-0.948,42.8,No,8.3,0,15.89,65.24,52.32,High,0
STU1795,21.5,Male,29740.5,Low,No,No,3,0.689,Science,4,0.93,78.1,0,4.0,2,0.852,36.2,Yes,5.5,1,44.77,61.32,51.24,High,0
STU1796,19.3,Male,34384.0,Middle,No,No,3,0.677,Science,2,3.43,73.5,1,5.47,1,-0.993,16.2,No,5.7,0,17.4,67.21,39.67,Moderate,0
